pid,vid,sid,mode,fixed_dev_mem,llm_dev_mem,fixed_reg_mem,llm_reg_mem
Jsoup,26,5,time,152166.4,192585.6,96278.4,102024.0
Jsoup,26,1,mem,105673.6,122212.8,94222.4,96230.4
Jsoup,26,2,mem,94964.8,93017.6,103593.6,101091.2
Jsoup,26,3,mem,0.0,0.0,0.0,0.0
Jsoup,26,4,mem,120150.4,144102.4,105054.4,103835.2
Jsoup,26,5,mem,0.0,0.0,0.0,0.0
Jsoup,27,1,normal,0.0,0.0,80824.0,72100.8
Jsoup,27,2,normal,199163.2,197870.4,87731.2,86809.6
Jsoup,27,3,normal,0.0,0.0,76059.2,56817.6
Jsoup,27,4,normal,195809.6,208156.8,88667.2,79436.8
Jsoup,27,5,normal,140467.2,123564.8,71851.2,80880.0
Jsoup,27,1,time,0.0,0.0,85884.8,67825.6
Jsoup,27,2,time,196265.6,167732.8,68040.0,97512.0
Jsoup,27,3,time,168491.2,164768.0,102769.6,78283.2
Jsoup,27,4,time,0.0,0.0,65096.0,62835.2
Jsoup,27,5,time,0.0,0.0,77667.2,60929.6
Jsoup,27,1,mem,0.0,0.0,0.0,0.0
Jsoup,27,2,mem,0.0,0.0,86577.6,59756.8
Jsoup,27,3,mem,0.0,0.0,72691.2,70515.2
Jsoup,27,4,mem,0.0,0.0,81209.6,74740.8
Jsoup,27,5,mem,197923.2,163563.2,66710.4,69089.6
Jsoup,2,1,normal,0.0,0.0,49729.6,57504.0
Jsoup,2,2,normal,0.0,0.0,0.0,0.0
Jsoup,2,3,normal,162192.0,114560.0,49921.6,47696.0
Jsoup,2,4,normal,50401.6,59814.4,52652.8,61270.4
Jsoup,2,5,normal,0.0,0.0,0.0,0.0
Jsoup,2,1,time,0.0,0.0,60211.2,56582.4
Jsoup,2,2,time,0.0,0.0,0.0,0.0
Jsoup,2,3,time,0.0,0.0,53755.2,48424.0
Jsoup,2,4,time,0.0,0.0,0.0,0.0
Jsoup,2,5,time,49988.8,55246.4,63912.0,52240.0
Jsoup,2,1,mem,0.0,0.0,0.0,0.0
Jsoup,2,2,mem,0.0,0.0,60596.8,53265.6
Jsoup,2,3,mem,0.0,0.0,57315.2,53073.6
Jsoup,2,4,mem,0.0,0.0,60225.6,46116.8
Jsoup,2,5,mem,0.0,0.0,59716.8,53840.0
Jsoup,32,1,normal,379713.6,323977.6,139174.4,111091.2
Jsoup,32,2,normal,398524.8,431100.8,145950.4,139366.4
Jsoup,32,3,normal,427054.4,371960.0,119456.0,124896.0
Jsoup,32,4,normal,395955.2,399992.0,123323.2,138955.2
Jsoup,32,5,normal,434726.4,454820.8,116616.0,129865.6
Jsoup,32,1,time,0.0,0.0,0.0,0.0
Jsoup,32,2,time,0.0,0.0,0.0,0.0
Jsoup,32,3,time,0.0,0.0,0.0,0.0
Jsoup,32,4,time,352433.6,345547.2,110236.8,134974.4
Jsoup,32,5,time,442265.6,354830.4,117398.4,125068.8
Jsoup,32,1,mem,0.0,0.0,0.0,0.0
Jsoup,32,2,mem,382198.4,396654.4,130451.2,136844.8
Jsoup,32,3,mem,362892.8,307609.6,129788.8,117755.2
Jsoup,32,4,mem,342187.2,474294.4,133883.2,133900.8
Jsoup,32,5,mem,0.0,0.0,0.0,0.0
Jsoup,33,1,normal,224651.2,93595.2,243833.6,230376.0
Jsoup,33,2,normal,169918.4,82073.6,251537.6,227382.4
Jsoup,33,3,normal,72873.6,73006.4,260600.0,202128.0
Jsoup,33,4,normal,79104.0,81996.8,243843.2,264569.6
Jsoup,33,5,normal,0.0,0.0,0.0,0.0
Jsoup,33,1,time,0.0,0.0,232070.4,109552.0
Jsoup,33,2,time,0.0,0.0,0.0,0.0
Jsoup,33,3,time,0.0,0.0,0.0,0.0
Jsoup,33,4,time,0.0,0.0,0.0,0.0
Jsoup,33,5,time,0.0,0.0,0.0,0.0
Jsoup,33,1,mem,80582.4,87768.0,208104.0,269972.8
Jsoup,33,2,mem,0.0,0.0,0.0,0.0
Jsoup,33,3,mem,135323.2,169361.6,284188.8,276793.6
Jsoup,33,4,mem,154016.0,82937.6,247113.6,258867.2
Jsoup,33,5,mem,0.0,0.0,0.0,0.0
Jsoup,34,1,normal,0.0,0.0,0.0,0.0
Jsoup,34,2,normal,257270.4,87374.4,86732.8,83345.6
Jsoup,34,3,normal,143761.6,157315.2,83769.6,88459.2
Jsoup,34,4,normal,71680.0,70297.6,76753.6,78763.2
Jsoup,34,5,normal,0.0,0.0,0.0,0.0
Jsoup,34,1,time,169635.2,179144.0,77488.0,71019.2
Jsoup,34,2,time,0.0,0.0,0.0,0.0
Jsoup,34,3,time,0.0,0.0,0.0,0.0
Jsoup,34,4,time,78891.2,159513.6,94555.2,85019.2
Jsoup,34,5,time,159881.6,104745.6,88452.8,77940.8
Jsoup,34,1,mem,0.0,0.0,0.0,0.0
Jsoup,34,2,mem,0.0,0.0,0.0,0.0
Jsoup,34,3,mem,78656.0,175734.4,83457.6,74808.0
Jsoup,34,4,mem,0.0,0.0,0.0,0.0
Jsoup,34,5,mem,170152.0,74760.0,78126.4,85273.6
Jsoup,37,1,normal,388324.8,272752.0,142321.6,225212.8
Jsoup,37,2,normal,211118.4,228308.8,126408.0,150748.8
Jsoup,37,3,normal,299916.8,268561.6,124944.0,112420.8
Jsoup,37,4,normal,247211.2,242158.4,143001.6,151803.2
Jsoup,37,5,normal,297604.8,320283.2,127571.2,92108.8
Jsoup,37,1,time,0.0,0.0,0.0,0.0
Jsoup,37,2,time,296515.2,288142.4,155072.0,103984.0
Jsoup,37,3,time,0.0,0.0,0.0,0.0
Jsoup,37,4,time,0.0,0.0,121249.6,124185.6
Jsoup,37,5,time,0.0,0.0,0.0,0.0
Jsoup,37,1,mem,291944.0,298364.8,101006.4,127526.4
Jsoup,37,2,mem,324232.0,295788.8,116371.2,91672.0
Jsoup,37,3,mem,0.0,0.0,0.0,0.0
Jsoup,37,4,mem,0.0,0.0,0.0,0.0
Jsoup,37,5,mem,293100.8,337512.0,128937.6,123728.0
Jsoup,39,1,normal,343529.6,283806.4,101451.2,158568.0
Jsoup,39,2,normal,0.0,0.0,0.0,0.0
Jsoup,39,3,normal,0.0,0.0,0.0,0.0
Jsoup,39,4,normal,271897.6,321120.0,158657.6,134817.6
Jsoup,39,5,normal,440552.0,249136.0,176448.0,158112.0
Jsoup,39,1,time,0.0,0.0,0.0,0.0
Jsoup,39,2,time,0.0,0.0,116625.6,107892.8
Jsoup,39,3,time,402915.2,311176.0,150046.4,140123.2
Jsoup,39,4,time,0.0,0.0,0.0,0.0
Jsoup,39,5,time,321904.0,323032.0,144224.0,162288.0
Jsoup,39,1,mem,0.0,0.0,131604.8,164120.0
Jsoup,39,2,mem,351094.4,269372.8,152577.6,140716.8
Jsoup,39,3,mem,0.0,0.0,165099.2,166112.0
Jsoup,39,4,mem,0.0,0.0,0.0,0.0
Jsoup,39,5,mem,0.0,0.0,0.0,0.0
Jsoup,40,1,normal,0.0,0.0,80756.8,55883.2
Jsoup,40,2,normal,305692.8,322102.4,106912.0,85228.8
Jsoup,40,3,normal,334225.6,334982.4,112022.4,109123.2
Jsoup,40,4,normal,318003.2,336960.0,106942.4,102929.6
Jsoup,40,5,normal,287896.0,335468.8,108273.6,93411.2
Jsoup,40,1,time,0.0,0.0,0.0,0.0
Jsoup,40,2,time,399606.4,334643.2,111072.0,80123.2
Jsoup,40,3,time,301974.4,327118.4,106646.4,91857.6
Jsoup,40,4,time,0.0,0.0,0.0,0.0
Jsoup,40,5,time,335524.8,386902.4,102056.0,89926.4
Jsoup,40,1,mem,297806.4,306262.4,110664.0,99523.2
Jsoup,40,2,mem,0.0,0.0,0.0,0.0
Jsoup,40,3,mem,413595.2,286971.2,101921.6,102457.6
Jsoup,40,4,mem,286120.0,328046.4,109670.4,109464.0
Jsoup,40,5,mem,0.0,0.0,99792.0,62262.4
Jsoup,41,1,normal,578737.6,635848.0,218294.4,140345.6
Jsoup,41,2,normal,0.0,0.0,0.0,0.0
Jsoup,41,3,normal,371748.8,364568.0,166312.0,178105.6
Jsoup,41,4,normal,589723.2,278299.2,185488.0,174652.8
Jsoup,41,5,normal,637459.2,295825.6,204684.8,211056.0
Jsoup,41,1,time,586958.4,591940.8,151641.6,195846.4
Jsoup,41,2,time,0.0,0.0,0.0,0.0
Jsoup,41,3,time,0.0,0.0,0.0,0.0
Jsoup,41,4,time,419316.8,525009.6,228812.8,224374.4
Jsoup,41,5,time,471284.8,400515.2,225286.4,177910.4
Jsoup,41,1,mem,0.0,0.0,0.0,0.0
Jsoup,41,2,mem,0.0,0.0,0.0,0.0
Jsoup,41,3,mem,370896.0,294368.0,217608.0,230459.2
Jsoup,41,4,mem,258344.0,364932.8,192473.6,211323.2
Jsoup,41,5,mem,0.0,0.0,199395.2,146136.0
Jsoup,43,1,normal,204196.8,262438.4,198169.6,252835.2
Jsoup,43,2,normal,0.0,0.0,238569.6,234412.8
Jsoup,43,3,normal,221883.2,292449.6,265302.4,254899.2
Jsoup,43,4,normal,173505.6,236339.2,0.0,0.0
Jsoup,43,5,normal,266056.0,233006.4,0.0,0.0
Jsoup,43,1,time,0.0,0.0,243627.2,249041.6
Jsoup,43,2,time,0.0,0.0,0.0,0.0
Jsoup,43,3,time,0.0,0.0,211276.8,227216.0
Jsoup,43,4,time,118798.4,203822.4,241249.6,221956.8
Jsoup,43,5,time,0.0,0.0,0.0,0.0
Jsoup,43,1,mem,217534.4,357145.6,0.0,0.0
Jsoup,43,2,mem,141180.8,236617.6,249294.4,259644.8
Jsoup,43,3,mem,319024.0,212190.4,264225.6,233899.2
Jsoup,43,4,mem,206811.2,300372.8,188020.8,242680.0
Jsoup,43,5,mem,0.0,0.0,0.0,0.0
Jsoup,45,1,normal,334995.2,327246.4,0.0,0.0
Jsoup,45,2,normal,384408.0,436454.4,248747.2,260326.4
Jsoup,45,3,normal,340185.6,450721.6,257155.2,349585.6
Jsoup,45,4,normal,330780.8,340270.4,0.0,0.0
Jsoup,45,5,normal,363473.6,343475.2,245736.0,246868.8
Jsoup,45,1,time,347080.0,468892.8,0.0,0.0
Jsoup,45,2,time,366580.8,356726.4,0.0,0.0
Jsoup,45,3,time,318268.8,350433.6,0.0,0.0
Jsoup,45,4,time,332867.2,314612.8,246051.2,249841.6
Jsoup,45,5,time,339132.8,342889.6,0.0,0.0
Jsoup,45,1,mem,375350.4,381278.4,266382.4,269182.4
Jsoup,45,2,mem,331611.2,521612.8,281438.4,286123.2
Jsoup,45,3,mem,353222.4,459736.0,0.0,0.0
Jsoup,45,4,mem,356185.6,379484.8,363676.8,239822.4
Jsoup,45,5,mem,365916.8,371451.2,254240.0,373558.4
Jsoup,46,1,normal,394793.6,396302.4,182784.0,184609.6
Jsoup,46,2,normal,412513.6,368118.4,174104.0,134886.4
Jsoup,46,3,normal,379025.6,374118.4,190659.2,167772.8
Jsoup,46,4,normal,380609.6,398289.6,190980.8,178859.2
Jsoup,46,5,normal,520676.8,366596.8,184372.8,182374.4
Jsoup,46,1,time,382364.8,491072.0,173403.2,186059.2
Jsoup,46,2,time,0.0,0.0,191198.4,135328.0
Jsoup,46,3,time,421112.0,334480.0,175801.6,167824.0
Jsoup,46,4,time,439473.6,376632.0,169836.8,193300.8
Jsoup,46,5,time,0.0,0.0,193089.6,125924.8
Jsoup,46,1,mem,356689.6,450585.6,194016.0,185678.4
Jsoup,46,2,mem,445956.8,435396.8,151860.8,200838.4
Jsoup,46,3,mem,0.0,0.0,0.0,0.0
Jsoup,46,4,mem,0.0,0.0,0.0,0.0
Jsoup,46,5,mem,0.0,0.0,171489.6,125065.6
Jsoup,47,1,normal,339112.0,154512.0,61904.0,64065.6
Jsoup,47,2,normal,120504.0,113470.4,70000.0,66123.2
Jsoup,47,3,normal,225961.6,213540.8,76076.8,70086.4
Jsoup,47,4,normal,0.0,0.0,0.0,0.0
Jsoup,47,5,normal,225035.2,305228.8,79462.4,77752.0
Jsoup,47,1,time,355468.8,247795.2,74011.2,62800.0
Jsoup,47,2,time,106224.0,95625.6,63427.2,73915.2
Jsoup,47,3,time,0.0,0.0,77840.0,54662.4
Jsoup,47,4,time,182774.4,192043.2,74576.0,72384.0
Jsoup,47,5,time,0.0,0.0,0.0,0.0
Jsoup,47,1,mem,283544.0,136596.8,86385.6,74515.2
Jsoup,47,2,mem,290108.8,197132.8,77668.8,62782.4
Jsoup,47,3,mem,199488.0,243078.4,77281.6,78145.6
Jsoup,47,4,mem,217569.6,181561.6,69459.2,86400.0
Jsoup,47,5,mem,180896.0,254553.6,68518.4,75710.4
Jsoup,48,1,normal,204857.6,225934.4,108168.0,109747.2
Jsoup,48,2,normal,409763.2,350483.2,121486.4,117014.4
Jsoup,48,3,normal,313014.4,405188.8,121644.8,95068.8
Jsoup,48,4,normal,363611.2,302464.0,132140.8,119624.0
Jsoup,48,5,normal,438644.8,194718.4,97715.2,125323.2
Jsoup,48,1,time,395371.2,389913.6,107115.2,129654.4
Jsoup,48,2,time,307603.2,173790.4,95598.4,127302.4
Jsoup,48,3,time,267611.2,275571.2,107369.6,114289.6
Jsoup,48,4,time,251323.2,276180.8,115609.6,92896.0
Jsoup,48,5,time,422444.8,520427.2,0.0,0.0
Jsoup,48,1,mem,240641.6,239088.0,115147.2,111718.4
Jsoup,48,2,mem,340652.8,275720.0,102828.8,109878.4
Jsoup,48,3,mem,269372.8,281323.2,0.0,0.0
Jsoup,48,4,mem,396520.0,291985.6,97748.8,100716.8
Jsoup,48,5,mem,358132.8,311675.2,123808.0,114475.2
Jsoup,49,1,normal,0.0,0.0,644128.0,758921.6
Jsoup,49,2,normal,0.0,0.0,0.0,0.0
Jsoup,49,3,normal,484417.6,395187.2,485793.6,626089.6
Jsoup,49,4,normal,0.0,0.0,488004.8,622297.6
Jsoup,49,5,normal,0.0,0.0,489451.2,759113.6
Jsoup,49,1,time,0.0,0.0,0.0,0.0
Jsoup,49,2,time,0.0,0.0,493337.6,766481.6
Jsoup,49,3,time,0.0,0.0,504665.6,633649.6
Jsoup,49,4,time,0.0,0.0,0.0,0.0
Jsoup,49,5,time,358470.4,331508.8,344561.6,631104.0
Jsoup,49,1,mem,507163.2,294193.6,349035.2,627616.0
Jsoup,49,2,mem,0.0,0.0,634504.0,755361.6
Jsoup,49,3,mem,0.0,0.0,507676.8,755156.8
Jsoup,49,4,mem,0.0,0.0,620398.4,750536.0
Jsoup,49,5,mem,0.0,0.0,772800.0,766352.0
Jsoup,51,1,normal,351147.2,231276.8,122478.4,123630.4
Jsoup,51,2,normal,471686.4,645280.0,110179.2,118273.6
Jsoup,51,3,normal,609862.4,448654.4,138155.2,122310.4
Jsoup,51,4,normal,600732.8,506089.6,117212.8,112369.6
Jsoup,51,5,normal,530652.8,577764.8,120900.8,116952.0
Jsoup,51,1,time,617944.0,403059.2,120089.6,129540.8
Jsoup,51,2,time,413784.0,354457.6,120745.6,110432.0
Jsoup,51,3,time,543081.6,321236.8,117553.6,121804.8
Jsoup,51,4,time,501996.8,292627.2,119659.2,116398.4
Jsoup,51,5,time,388049.6,598230.4,121708.8,119665.6
Jsoup,51,1,mem,348982.4,495891.2,105334.4,122620.8
Jsoup,51,2,mem,0.0,0.0,130956.8,115238.4
Jsoup,51,3,mem,241907.2,627686.4,119120.0,123596.8
Jsoup,51,4,mem,425323.2,366486.4,130672.0,126273.6
Jsoup,51,5,mem,167713.6,339888.0,119390.4,108819.2
Jsoup,53,1,normal,255603.2,333448.0,69713.6,76128.0
Jsoup,53,2,normal,0.0,0.0,72188.8,58208.0
Jsoup,53,3,normal,485516.8,495324.8,75048.0,80596.8
Jsoup,53,4,normal,333793.6,290009.6,79467.2,61860.8
Jsoup,53,5,normal,0.0,0.0,76363.2,48340.8
Jsoup,53,1,time,0.0,0.0,0.0,0.0
Jsoup,53,2,time,347320.0,434379.2,65804.8,73515.2
Jsoup,53,3,time,0.0,0.0,0.0,0.0
Jsoup,53,4,time,0.0,0.0,71129.6,74804.8
Jsoup,53,5,time,458113.6,329016.0,0.0,0.0
Jsoup,53,1,mem,0.0,0.0,0.0,0.0
Jsoup,53,2,mem,0.0,0.0,0.0,0.0
Jsoup,53,3,mem,0.0,0.0,0.0,0.0
Jsoup,53,4,mem,0.0,0.0,0.0,0.0
Jsoup,53,5,mem,544859.2,362206.4,67881.6,66792.0
Jsoup,54,1,normal,439308.8,544244.8,105859.2,112443.2
Jsoup,54,2,normal,0.0,0.0,0.0,0.0
Jsoup,54,3,normal,495876.8,317193.6,94403.2,118086.4
Jsoup,54,4,normal,438585.6,252688.0,96056.0,102212.8
Jsoup,54,5,normal,469950.4,320624.0,98008.0,87350.4
Jsoup,54,1,time,431108.8,426779.2,113657.6,112556.8
Jsoup,54,2,time,470177.6,472833.6,95641.6,93003.2
Jsoup,54,3,time,507897.6,501291.2,112697.6,119001.6
Jsoup,54,4,time,532636.8,431718.4,107755.2,89955.2
Jsoup,54,5,time,476920.0,419715.2,105307.2,103150.4
Jsoup,54,1,mem,0.0,0.0,92300.8,89713.6
Jsoup,54,2,mem,0.0,0.0,0.0,0.0
Jsoup,54,3,mem,460915.2,248219.2,109512.0,143646.4
Jsoup,54,4,mem,396057.6,352172.8,84036.8,111899.2
Jsoup,54,5,mem,468512.0,408323.2,105827.2,97512.0
Jsoup,55,1,normal,544859.2,532651.2,130897.6,126697.6
Jsoup,55,2,normal,0.0,0.0,0.0,0.0
Jsoup,55,3,normal,0.0,0.0,0.0,0.0
Jsoup,55,4,normal,0.0,0.0,100819.2,100369.6
Jsoup,55,5,normal,464641.6,568491.2,119921.6,126716.8
Jsoup,55,1,time,0.0,0.0,0.0,0.0
Jsoup,55,2,time,631652.8,524723.2,113993.6,104952.0
Jsoup,55,3,time,572992.0,476267.2,124753.6,128904.0
Jsoup,55,4,time,0.0,0.0,0.0,0.0
Jsoup,55,5,time,576921.6,526180.8,110528.0,116564.8
Jsoup,55,1,mem,0.0,0.0,0.0,0.0
Jsoup,55,2,mem,597129.6,609864.0,118859.2,113596.8
Jsoup,55,3,mem,535657.6,599473.6,97081.6,125384.0
Jsoup,55,4,mem,0.0,0.0,125337.6,103552.0
Jsoup,55,5,mem,620102.4,542676.8,125622.4,117534.4
Jsoup,57,1,normal,493764.8,358600.0,299828.8,212155.2
Jsoup,57,2,normal,474876.8,611596.8,339889.6,265276.8
Jsoup,57,3,normal,381764.8,580115.2,287131.2,268108.8
Jsoup,57,4,normal,424286.4,468110.4,257241.6,242348.8
Jsoup,57,5,normal,490958.4,472251.2,314851.2,286904.0
Jsoup,57,1,time,0.0,0.0,0.0,0.0
Jsoup,57,2,time,0.0,0.0,0.0,0.0
Jsoup,57,3,time,0.0,0.0,0.0,0.0
Jsoup,57,4,time,0.0,0.0,0.0,0.0
Jsoup,57,5,time,0.0,0.0,0.0,0.0
Jsoup,57,1,mem,0.0,0.0,0.0,0.0
Jsoup,57,2,mem,0.0,0.0,0.0,0.0
Jsoup,57,3,mem,0.0,0.0,0.0,0.0
Jsoup,57,4,mem,0.0,0.0,0.0,0.0
Jsoup,57,5,mem,0.0,0.0,0.0,0.0
Jsoup,5,1,normal,131768.0,214612.8,168633.6,129923.2
Jsoup,5,2,normal,178539.2,203870.4,155715.2,117406.4
Jsoup,5,3,normal,132123.2,184312.0,159144.0,136875.2
Jsoup,5,4,normal,131025.6,98529.6,161219.2,165486.4
Jsoup,5,5,normal,171643.2,133942.4,165257.6,161219.2
Jsoup,5,1,time,0.0,0.0,0.0,0.0
Jsoup,5,2,time,0.0,0.0,0.0,0.0
Jsoup,5,3,time,90905.6,160128.0,129334.4,161192.0
Jsoup,5,4,time,127854.4,163950.4,139177.6,167414.4
Jsoup,5,5,time,103548.8,171883.2,146737.6,172003.2
Jsoup,5,1,mem,239323.2,173204.8,151118.4,141532.8
Jsoup,5,2,mem,99224.0,172784.0,146462.4,118956.8
Jsoup,5,3,mem,138331.2,111177.6,152336.0,143704.0
Jsoup,5,4,mem,170608.0,220128.0,153108.8,147720.0
Jsoup,5,5,mem,0.0,0.0,0.0,0.0
Jsoup,61,1,normal,0.0,0.0,0.0,0.0
Jsoup,61,2,normal,505403.2,329774.4,1425393.6,1392875.2
Jsoup,61,3,normal,0.0,0.0,1341966.4,957283.2
Jsoup,61,4,normal,0.0,0.0,1377297.6,709073.6
Jsoup,61,5,normal,352942.4,420049.6,1312601.6,1242473.6
Jsoup,61,1,time,249168.0,238742.4,1239664.0,1483836.8
Jsoup,61,2,time,238252.8,450088.0,1543624.0,1245830.4
Jsoup,61,3,time,404817.6,215416.0,1105873.6,1220992.0
Jsoup,61,4,time,0.0,0.0,1274028.8,771577.6
Jsoup,61,5,time,0.0,0.0,1264748.8,846673.6
Jsoup,61,1,mem,243204.8,321356.8,1334772.8,1358337.6
Jsoup,61,2,mem,300937.6,293806.4,1393182.4,1363110.4
Jsoup,61,3,mem,337609.6,300755.2,1302633.6,1133860.8
Jsoup,61,4,mem,304795.2,300716.8,1311286.4,1260984.0
Jsoup,61,5,mem,371891.2,193803.2,1402596.8,1332785.6
Jsoup,62,1,normal,351142.4,424200.0,24478.4,26134.4
Jsoup,62,2,normal,0.0,0.0,0.0,0.0
Jsoup,62,3,normal,0.0,0.0,0.0,0.0
Jsoup,62,4,normal,426241.6,510772.8,34668.8,37713.6
Jsoup,62,5,normal,357486.4,445412.8,50492.8,50537.6
Jsoup,62,1,time,475769.6,348740.8,44960.0,45355.2
Jsoup,62,2,time,0.0,0.0,0.0,0.0
Jsoup,62,3,time,533046.4,522371.2,36680.0,38644.8
Jsoup,62,4,time,568184.0,524524.8,43113.6,34054.4
Jsoup,62,5,time,425612.8,520556.8,37022.4,40011.2
Jsoup,62,1,mem,453796.8,419011.2,27144.0,22691.2
Jsoup,62,2,mem,470494.4,475478.4,36683.2,37665.6
Jsoup,62,3,mem,414219.2,481545.6,36889.6,28766.4
Jsoup,62,4,mem,0.0,0.0,0.0,0.0
Jsoup,62,5,mem,349355.2,378582.4,47336.0,31616.0
Jsoup,64,1,normal,1293592.0,1288518.4,83171.2,99638.4
Jsoup,64,2,normal,1471387.2,1225480.0,101433.6,104764.8
Jsoup,64,3,normal,1253528.0,1470124.8,93507.2,88174.4
Jsoup,64,4,normal,1411339.2,1190796.8,98227.2,113006.4
Jsoup,64,5,normal,0.0,0.0,104934.4,45299.2
Jsoup,64,1,time,1301515.2,1591776.0,102846.4,103396.8
Jsoup,64,2,time,1246068.8,1213118.4,99585.6,84820.8
Jsoup,64,3,time,0.0,0.0,108120.0,34176.0
Jsoup,64,4,time,1433193.6,1347926.4,95019.2,104632.0
Jsoup,64,5,time,0.0,0.0,98454.4,39286.4
Jsoup,64,1,mem,1359728.0,1270144.0,93849.6,91403.2
Jsoup,64,2,mem,1207180.8,1357268.8,104984.0,107787.2
Jsoup,64,3,mem,1267417.6,1431262.4,89201.6,85705.6
Jsoup,64,4,mem,1348806.4,1321494.4,98091.2,108203.2
Jsoup,64,5,mem,1247820.8,1353838.4,101483.2,96547.2
Jsoup,69,1,normal,1759777.6,1917488.0,106537.6,101512.0
Jsoup,69,2,normal,1706651.2,1919148.8,76979.2,95096.0
Jsoup,69,3,normal,1640033.6,1655179.2,59817.6,76592.0
Jsoup,69,4,normal,1696089.6,1818963.2,70520.0,78254.4
Jsoup,69,5,normal,1702208.0,1921931.2,103003.2,91792.0
Jsoup,69,1,time,1725100.8,1764780.8,111028.8,84019.2
Jsoup,69,2,time,1824918.4,1882952.0,76100.8,93036.8
Jsoup,69,3,time,1675939.2,1646641.6,106510.4,79147.2
Jsoup,69,4,time,1798235.2,1748883.2,131900.8,116113.6
Jsoup,69,5,time,1857190.4,1808048.0,68292.8,62262.4
Jsoup,69,1,mem,1913366.4,1611484.8,83960.0,93580.8
Jsoup,69,2,mem,1772667.2,1781692.8,80184.0,93563.2
Jsoup,69,3,mem,0.0,0.0,0.0,0.0
Jsoup,69,4,mem,1653432.0,1851104.0,0.0,0.0
Jsoup,69,5,mem,1857769.6,1905627.2,93044.8,64313.6
Jsoup,6,1,normal,0.0,0.0,0.0,0.0
Jsoup,6,2,normal,381424.0,390147.2,66931.2,71348.8
Jsoup,6,3,normal,378369.6,505451.2,76993.6,69284.8
Jsoup,6,4,normal,420606.4,349371.2,70912.0,71656.0
Jsoup,6,5,normal,454302.4,433539.2,74264.0,66092.8
Jsoup,6,1,time,554195.2,505984.0,66190.4,72227.2
Jsoup,6,2,time,0.0,0.0,0.0,0.0
Jsoup,6,3,time,358732.8,324513.6,63048.0,66361.6
Jsoup,6,4,time,0.0,0.0,0.0,0.0
Jsoup,6,5,time,0.0,0.0,0.0,0.0
Jsoup,6,1,mem,0.0,0.0,0.0,0.0
Jsoup,6,2,mem,0.0,0.0,0.0,0.0
Jsoup,6,3,mem,0.0,0.0,87651.2,50609.6
Jsoup,6,4,mem,0.0,0.0,0.0,0.0
Jsoup,6,5,mem,0.0,0.0,0.0,0.0
Jsoup,70,1,normal,1685902.4,1640571.2,211393.6,184670.4
Jsoup,70,2,normal,1858228.8,1563432.0,184582.4,224150.4
Jsoup,70,3,normal,0.0,0.0,0.0,0.0
Jsoup,70,4,normal,1758684.8,1660804.8,149472.0,201825.6
Jsoup,70,5,normal,1670860.8,1752259.2,210188.8,172228.8
Jsoup,70,1,time,1746321.6,1519814.4,180739.2,205044.8
Jsoup,70,2,time,1693787.2,1747324.8,202288.0,246360.0
Jsoup,70,3,time,1817457.6,1760587.2,178889.6,147228.8
Jsoup,70,4,time,1696459.2,1792356.8,224241.6,226060.8
Jsoup,70,5,time,1651198.4,1600982.4,208664.0,164745.6
Jsoup,70,1,mem,1735537.6,1753673.6,254008.0,191948.8
Jsoup,70,2,mem,1750104.0,1777891.2,209307.2,227668.8
Jsoup,70,3,mem,1676886.4,1743924.8,155280.0,199668.8
Jsoup,70,4,mem,1855700.8,1729025.6,260611.2,119390.4
Jsoup,70,5,mem,1654657.6,1764816.0,216588.8,316777.6
Jsoup,72,1,normal,1749433.6,1737920.0,188660.8,189953.6
Jsoup,72,2,normal,0.0,0.0,168756.8,776272.0
Jsoup,72,3,normal,1788980.8,1800398.4,164673.6,186886.4
Jsoup,72,4,normal,0.0,0.0,183555.2,780425.6
Jsoup,72,5,normal,0.0,0.0,0.0,0.0
Jsoup,72,1,time,0.0,0.0,0.0,0.0
Jsoup,72,2,time,0.0,0.0,192881.6,786600.0
Jsoup,72,3,time,0.0,0.0,170121.6,627916.8
Jsoup,72,4,time,0.0,0.0,183246.4,783417.6
Jsoup,72,5,time,0.0,0.0,162235.2,633364.8
Jsoup,72,1,mem,0.0,0.0,189451.2,770358.4
Jsoup,72,2,mem,0.0,0.0,193107.2,769340.8
Jsoup,72,3,mem,0.0,0.0,0.0,0.0
Jsoup,72,4,mem,1920377.6,1796457.6,188086.4,180414.4
Jsoup,72,5,mem,0.0,0.0,0.0,0.0
Jsoup,75,1,normal,0.0,0.0,0.0,0.0
Jsoup,75,2,normal,0.0,0.0,248721.6,179800.0
Jsoup,75,3,normal,1978948.8,1849041.6,206524.8,251065.6
Jsoup,75,4,normal,1910865.6,2026195.2,223793.6,220161.6
Jsoup,75,5,normal,0.0,0.0,0.0,0.0
Jsoup,75,1,time,2015454.4,2176100.8,282752.0,178598.4
Jsoup,75,2,time,0.0,0.0,0.0,0.0
Jsoup,75,3,time,0.0,0.0,258484.8,172595.2
Jsoup,75,4,time,0.0,0.0,0.0,0.0
Jsoup,75,5,time,0.0,0.0,0.0,0.0
Jsoup,75,1,mem,0.0,0.0,0.0,0.0
Jsoup,75,2,mem,0.0,0.0,0.0,0.0
Jsoup,75,3,mem,0.0,0.0,0.0,0.0
Jsoup,75,4,mem,0.0,0.0,0.0,0.0
Jsoup,75,5,mem,1861457.6,1914390.4,219822.4,210864.0
