pid,vid,sid,mode,fixed_dev_time,llm_dev_time,fixed_reg_time,llm_reg_time
Csv,4,5,mem,0.0,0.0,0.0,0.0
Csv,5,1,normal,1.6800952434539795,1.7445775508880614,3.221197986602783,3.3311108589172362
Csv,5,2,normal,1.7855399131774903,1.6508037090301513,3.3865077972412108,3.181641101837158
Csv,5,3,normal,1.7709196567535401,1.6527744770050048,3.1932374000549317,3.213232707977295
Csv,5,4,normal,1.7140011310577392,1.6674521923065186,3.3293874740600584,3.1923083782196047
Csv,5,5,normal,1.6683209896087647,1.63711256980896,3.241365098953247,3.1950285911560057
Csv,5,1,time,1.824337863922119,1.6478619575500488,3.213304853439331,3.205262470245361
Csv,5,2,time,1.6371490001678466,1.8158771514892578,3.2419511318206786,3.189425325393677
Csv,5,3,time,1.6691662788391113,1.6388683795928956,3.2065862655639648,3.1853309631347657
Csv,5,4,time,1.6764291286468507,1.6572691917419433,3.2203955173492433,3.2086269855499268
Csv,5,5,time,1.6980607032775878,1.7619011402130127,3.1947363376617433,3.19416880607605
Csv,5,1,mem,1.6800971031188965,1.661367082595825,3.284697675704956,3.220190095901489
Csv,5,2,mem,1.6514111042022706,1.7877689361572267,3.2352981090545656,3.2100633144378663
Csv,5,3,mem,1.6775250911712647,1.7068571090698241,3.1885621547698975,3.2151793003082276
Csv,5,4,mem,1.6721188068389892,1.6589174747467041,3.233958196640015,3.2303375720977785
Csv,5,5,mem,0.0,0.0,0.0,0.0
Csv,6,1,normal,1.6763537406921387,1.661565637588501,0.7316514015197754,0.7368815422058106
Csv,6,2,normal,1.6520148277282716,1.6183365821838378,0.7377787113189698,0.7356836795806885
Csv,6,3,normal,1.6634071826934815,1.658248281478882,0.7513308048248291,0.7539802551269531
Csv,6,4,normal,1.6504984378814698,1.632688283920288,0.757942533493042,0.7386085033416748
Csv,6,5,normal,1.7063074588775635,1.7540498733520509,0.7478400230407715,0.7387909412384033
Csv,6,1,time,1.7151257991790771,1.6456638813018798,0.7371090888977051,0.7411129474639893
Csv,6,2,time,1.654708480834961,1.6296208858489991,0.764515495300293,0.7697188377380371
Csv,6,3,time,1.661487627029419,1.6687413215637208,0.737812852859497,0.7351307392120361
Csv,6,4,time,1.6615540981292725,1.6575920581817627,0.737548542022705,0.7489619731903077
Csv,6,5,time,0.0,0.0,0.7757803916931152,0.7846895217895508
Csv,6,1,mem,1.6654796600341797,1.6393953800201415,0.7522370338439941,0.7323875904083252
Csv,6,2,mem,1.6759630680084228,1.69095458984375,0.7374722480773925,0.7320351600646973
Csv,6,3,mem,1.6352033138275146,1.6781036853790283,0.7327890396118164,0.7434143543243408
Csv,6,4,mem,1.7135842800140382,1.7481445789337158,0.752714204788208,0.7387896537780761
Csv,6,5,mem,1.668846607208252,1.6739230155944824,0.7343155860900878,0.7436825275421143
Csv,9,1,normal,1.6587254047393798,1.661363697052002,2.504045104980469,2.4829514503479
Csv,9,2,normal,1.6512770175933837,1.7530115127563477,2.460433101654053,2.417489767074585
Csv,9,3,normal,1.6608394622802733,1.6493643283843995,2.4404011249542235,2.5361294746398926
Csv,9,4,normal,1.6688815116882325,1.6778994083404541,2.550124979019165,2.4201333045959474
Csv,9,5,normal,1.6610594749450684,1.6684121131896972,2.6227508544921876,2.4166131973266602
Csv,9,1,time,1.6348617553710938,1.705458164215088,2.4210649013519285,2.42649621963501
Csv,9,2,time,1.6428709030151367,1.6501282691955566,2.473094367980957,2.4139174938201906
Csv,9,3,time,1.6410751819610596,1.6626667976379395,2.4577394008636473,2.51841402053833
Csv,9,4,time,1.6687764644622802,1.680452585220337,2.440074586868286,2.456899118423462
Csv,9,5,time,1.6844863891601562,1.7153172016143798,2.4441717624664308,2.603078079223633
Csv,9,1,mem,0.0,0.0,0.0,0.0
Csv,9,2,mem,1.7303219795227052,1.666813039779663,2.4096313953399657,2.4121087074279783
Csv,9,3,mem,1.6904041767120361,1.727675485610962,2.428162431716919,2.4416561126708984
Csv,9,4,mem,1.6714817047119142,1.6447546482086182,2.5618082523345946,2.4037456035614015
Csv,9,5,mem,1.6708699703216552,1.6682142734527587,2.419332981109619,2.55060076713562
Jsoup,10,1,normal,0.0,0.0,0.0,0.0
Jsoup,10,2,normal,1.6687833786010742,1.6517650604248046,2.89217209815979,2.8477103233337404
Jsoup,10,3,normal,1.6550490856170654,1.7096248149871827,2.819715976715088,2.7941529750823975
Jsoup,10,4,normal,1.6568455696105957,1.6655502796173096,2.809035634994507,2.886354923248291
Jsoup,10,5,normal,1.674132490158081,1.6539498329162599,2.7573639869689943,2.838789701461792
Jsoup,10,1,time,0.0,0.0,2.913717842102051,2.866495132446289
Jsoup,10,2,time,0.0,0.0,3.0084481716156004,2.8516963005065916
Jsoup,10,3,time,1.6476836204528809,1.6902129650115967,2.861080598831177,2.7736713886260986
Jsoup,10,4,time,0.0,0.0,0.0,0.0
Jsoup,10,5,time,0.0,0.0,2.939910888671875,2.9543121337890623
Jsoup,10,1,mem,1.6753040313720704,1.6386452198028565,2.8264442443847657,2.7920414924621584
Jsoup,10,2,mem,0.0,0.0,0.0,0.0
Jsoup,10,3,mem,0.0,0.0,0.0,0.0
Jsoup,10,4,mem,0.0,0.0,0.0,0.0
Jsoup,10,5,mem,0.0,0.0,2.882543182373047,2.869462251663208
Jsoup,13,1,normal,0.0,0.0,3.1093711376190187,2.9605080604553224
Jsoup,13,2,normal,1.875068998336792,1.874723196029663,2.8441730976104735,2.8425997734069823
Jsoup,13,3,normal,0.0,0.0,2.992763614654541,2.9572421073913575
Jsoup,13,4,normal,1.8829377174377442,1.9037312507629394,2.8850997924804687,2.824702835083008
Jsoup,13,5,normal,1.893649959564209,1.8731434345245361,2.8386810779571534,2.835800552368164
Jsoup,13,1,time,1.893031930923462,1.888876724243164,2.85751690864563,2.8450286388397217
Jsoup,13,2,time,1.8991327285766602,1.8871636390686035,2.81806902885437,2.8812044143676756
Jsoup,13,3,time,0.0,0.0,3.0172637462615968,2.994884729385376
Jsoup,13,4,time,1.8676542282104491,1.9217976093292237,2.8551798820495606,2.8603178024291993
Jsoup,13,5,time,0.0,0.0,2.979836273193359,3.045178461074829
Jsoup,13,1,mem,1.8707571506500245,1.8918340682983399,2.8553047657012938,2.844802236557007
Jsoup,13,2,mem,0.0,0.0,2.9756178855895996,2.984333562850952
Jsoup,13,3,mem,0.0,0.0,2.9730637073516846,2.9554705142974855
Jsoup,13,4,mem,0.0,0.0,2.9611217975616455,2.978085470199585
Jsoup,13,5,mem,0.0,0.0,2.92632851600647,3.0098406791687013
Jsoup,17,1,normal,0.0,0.0,0.0,0.0
Jsoup,17,2,normal,0.0,0.0,0.0,0.0
Jsoup,17,3,normal,0.0,0.0,0.0,0.0
Jsoup,17,4,normal,0.0,0.0,0.0,0.0
Jsoup,17,5,normal,0.0,0.0,0.0,0.0
Jsoup,17,1,time,0.0,0.0,0.0,0.0
Jsoup,17,2,time,0.0,0.0,0.0,0.0
Jsoup,17,3,time,0.0,0.0,0.0,0.0
Jsoup,17,4,time,0.0,0.0,0.0,0.0
Jsoup,17,5,time,1.9469388008117676,1.9055219173431397,2.0382774829864503,2.022365999221802
Jsoup,17,1,mem,0.0,0.0,0.0,0.0
Jsoup,17,2,mem,0.0,0.0,0.0,0.0
Jsoup,17,3,mem,0.0,0.0,0.0,0.0
Jsoup,17,4,mem,0.0,0.0,0.0,0.0
Jsoup,17,5,mem,0.0,0.0,0.0,0.0
Jsoup,19,1,normal,1.9205554008483887,1.9699262619018554,2.795074129104614,2.76327166557312
Jsoup,19,2,normal,1.916601037979126,1.9196467876434327,2.832183599472046,2.787253761291504
Jsoup,19,3,normal,1.929366445541382,1.9328959465026856,2.7348684787750246,2.815364122390747
Jsoup,19,4,normal,1.9366374492645264,1.9607635974884032,2.7197970867156984,2.7683322429656982
Jsoup,19,5,normal,1.9365154266357423,1.8979955196380616,2.7935934543609617,2.773048257827759
Jsoup,19,1,time,1.9280714988708496,1.9001256465911864,2.740333080291748,2.813104486465454
Jsoup,19,2,time,0.0,0.0,2.890353298187256,2.9358135223388673
Jsoup,19,3,time,0.0,0.0,2.973802185058594,2.885426950454712
Jsoup,19,4,time,0.0,0.0,0.0,0.0
Jsoup,19,5,time,0.0,0.0,0.0,0.0
Jsoup,19,1,mem,0.0,0.0,2.902169179916382,2.878860521316528
Jsoup,19,2,mem,0.0,0.0,2.9742478847503664,2.8666011333465575
Jsoup,19,3,mem,1.9190057277679444,1.9888598918914795,2.7791160583496093,2.785199689865112
Jsoup,19,4,mem,0.0,0.0,0.0,0.0
Jsoup,19,5,mem,1.9081267833709716,1.9109142303466797,2.773597574234009,2.758467960357666
Jsoup,1,1,normal,1.4319608211517334,1.4312519073486327,2.5319143295288087,2.568560266494751
Jsoup,1,2,normal,1.4370761394500733,1.4666768074035645,2.5611385345458983,2.538824367523193
Jsoup,1,3,normal,0.0,0.0,0.0,0.0
Jsoup,1,4,normal,1.500751543045044,1.4167530059814453,2.5693451404571532,2.582761526107788
Jsoup,1,5,normal,0.0,0.0,0.0,0.0
Jsoup,1,1,time,0.0,0.0,0.0,0.0
Jsoup,1,2,time,0.0,0.0,0.0,0.0
Jsoup,1,3,time,1.4417462348937988,1.4715247631072998,2.52825288772583,2.545563554763794
Jsoup,1,4,time,1.4909505367279052,1.4907981395721435,2.541003942489624,2.5384947776794435
Jsoup,1,5,time,0.0,0.0,0.0,0.0
Jsoup,1,1,mem,1.474355411529541,1.461557674407959,2.5891969203948975,2.5430172443389893
Jsoup,1,2,mem,0.0,0.0,0.0,0.0
Jsoup,1,3,mem,0.0,0.0,0.0,0.0
Jsoup,1,4,mem,0.0,0.0,0.0,0.0
Jsoup,1,5,mem,0.0,0.0,0.0,0.0
Jsoup,20,1,normal,2.042355537414551,2.1367188453674317,2.76409010887146,2.7933070182800295
Jsoup,20,2,normal,2.077706480026245,2.0401100635528566,2.7031680583953857,2.7277746200561523
Jsoup,20,3,normal,2.098860168457031,2.04452223777771,2.703969955444336,2.723533010482788
Jsoup,20,4,normal,2.068583106994629,2.0569766044616697,0.0,0.0
Jsoup,20,5,normal,2.0553040981292723,2.0591397285461426,0.0,0.0
Jsoup,20,1,time,2.047364282608032,2.0557371616363525,2.703082323074341,2.744674730300903
Jsoup,20,2,time,2.0490169525146484,2.247255277633667,0.0,0.0
Jsoup,20,3,time,2.0434430122375487,2.09454345703125,2.747874641418457,2.756031799316406
Jsoup,20,4,time,2.0958317279815675,2.028724765777588,0.0,0.0
Jsoup,20,5,time,2.086291027069092,2.0848797798156737,0.0,0.0
Jsoup,20,1,mem,2.0824883460998533,2.0427245616912844,2.7143393039703367,2.728842926025391
Jsoup,20,2,mem,2.057421875,2.0360373973846437,2.7245635032653808,2.705868291854858
Jsoup,20,3,mem,2.1277177333831787,2.054832649230957,2.7074610233306884,2.708688974380493
Jsoup,20,4,mem,0.0,0.0,0.0,0.0
Jsoup,20,5,mem,2.031388759613037,2.054458236694336,0.0,0.0
Jsoup,24,1,normal,2.130009174346924,2.2570841312408447,2.0227581024169923,2.0107407569885254
Jsoup,24,2,normal,2.0952455043792724,2.085974025726318,2.020948600769043,2.0387665748596193
Jsoup,24,3,normal,2.1000890731811523,2.1025341987609862,2.024497652053833,2.0223438262939455
Jsoup,24,4,normal,0.0,0.0,2.156954288482666,2.1926621437072753
Jsoup,24,5,normal,2.121159553527832,2.088850498199463,2.0151845932006838,2.017370414733887
Jsoup,24,1,time,0.0,0.0,0.0,0.0
Jsoup,24,2,time,2.086893081665039,2.062460470199585,2.013879919052124,2.0139389514923094
Jsoup,24,3,time,2.0614585876464844,2.091983699798584,2.0790751457214354,2.02883620262146
Jsoup,24,4,time,2.112054443359375,2.0932809352874755,2.0185038566589357,2.0105698108673096
Jsoup,24,5,time,2.090866279602051,2.2090633869171143,2.0706653594970703,2.032354307174683
Jsoup,24,1,mem,2.115087795257568,2.1405396461486816,2.013301229476929,2.0205403327941895
Jsoup,24,2,mem,2.1302578449249268,2.079102897644043,2.01733660697937,2.02042670249939
Jsoup,24,3,mem,0.0,0.0,2.2161298274993895,2.142093563079834
Jsoup,24,4,mem,0.0,0.0,2.151863861083984,2.1570433616638183
Jsoup,24,5,mem,0.0,0.0,2.2031892776489257,2.181537914276123
Jsoup,25,1,normal,0.0,0.0,0.0,0.0
Jsoup,25,2,normal,0.0,0.0,0.0,0.0
Jsoup,25,3,normal,0.0,0.0,0.0,0.0
Jsoup,25,4,normal,0.0,0.0,0.0,0.0
Jsoup,25,5,normal,0.0,0.0,0.0,0.0
Jsoup,25,1,time,0.0,0.0,0.0,0.0
Jsoup,25,2,time,0.0,0.0,0.0,0.0
Jsoup,25,3,time,1.9892855167388916,1.972710657119751,2.438099431991577,2.4323403358459474
Jsoup,25,4,time,0.0,0.0,0.0,0.0
Jsoup,25,5,time,0.0,0.0,0.0,0.0
Jsoup,25,1,mem,0.0,0.0,0.0,0.0
Jsoup,25,2,mem,1.992550802230835,1.9707155704498291,2.4012452602386474,2.402001237869263
Jsoup,25,3,mem,0.0,0.0,0.0,0.0
Jsoup,25,4,mem,0.0,0.0,0.0,0.0
Jsoup,25,5,mem,0.0,0.0,0.0,0.0
Jsoup,26,1,normal,1.9584645748138427,1.9589470386505128,2.5913944244384766,2.6380924701690676
Jsoup,26,2,normal,1.9962522983551025,1.9678752422332764,2.664828634262085,2.629042959213257
Jsoup,26,3,normal,2.0004065990448,1.98036847114563,2.594111967086792,2.588545083999634
Jsoup,26,4,normal,1.9685123920440675,1.979924726486206,2.6135709285736084,2.612587594985962
Jsoup,26,5,normal,2.001412105560303,2.0288815975189207,2.622323513031006,2.619314765930176
Jsoup,26,1,time,1.996690320968628,1.9992409229278565,2.6202019691467284,2.6859880924224853
Jsoup,26,2,time,0.0,0.0,0.0,0.0
Jsoup,26,3,time,1.9912530899047851,1.9745148181915284,2.600370740890503,2.6329871654510497
Jsoup,26,4,time,1.9927385807037354,1.9583503246307372,2.6486527919769287,2.5998724937438964
Jsoup,26,5,time,1.9426986694335937,1.999361801147461,2.611257791519165,2.615958261489868
Jsoup,26,1,mem,2.040657091140747,1.9759103298187255,2.6274909019470214,2.6428970813751222
Jsoup,26,2,mem,2.0295383453369142,1.9702871322631836,2.601375675201416,2.625000810623169
Jsoup,26,3,mem,0.0,0.0,0.0,0.0
Jsoup,26,4,mem,2.0126017570495605,1.9786195278167724,2.642608165740967,2.59308443069458
Jsoup,26,5,mem,0.0,0.0,0.0,0.0
Jsoup,27,1,normal,0.0,0.0,2.837944507598877,2.8068795204162598
Jsoup,27,2,normal,2.0441361904144286,2.0269317626953125,2.711573362350464,2.680284118652344
Jsoup,27,3,normal,0.0,0.0,2.8108803749084474,2.797434139251709
Jsoup,27,4,normal,2.030319881439209,2.050507116317749,2.670070457458496,2.746501064300537
Jsoup,27,5,normal,2.0403483390808104,2.091806983947754,2.684004783630371,2.746474599838257
Jsoup,27,1,time,0.0,0.0,2.818404722213745,2.8185259342193603
Jsoup,27,2,time,2.051505756378174,2.0335438728332518,2.692023754119873,2.7362106323242186
Jsoup,27,3,time,2.0610212802886965,2.0478939056396483,2.686223554611206,2.725099802017212
Jsoup,27,4,time,0.0,0.0,2.7970916748046877,2.7823583602905275
Jsoup,27,5,time,0.0,0.0,2.798458623886108,2.8132698059082033
Jsoup,27,1,mem,0.0,0.0,0.0,0.0
Jsoup,27,2,mem,0.0,0.0,2.775429058074951,2.8196728229522705
Jsoup,27,3,mem,0.0,0.0,2.862779664993286,2.7769171714782717
Jsoup,27,4,mem,0.0,0.0,2.854952335357666,2.7991939067840574
Jsoup,27,5,mem,2.0468334197998046,2.041379451751709,2.6826971530914308,2.705686902999878
Jsoup,2,1,normal,0.0,0.0,2.6345138549804688,2.5925161361694338
Jsoup,2,2,normal,0.0,0.0,0.0,0.0
Jsoup,2,3,normal,1.4444915294647216,1.4385402202606201,2.576705312728882,2.5669394016265867
Jsoup,2,4,normal,1.4517600059509277,1.4403680324554444,2.5660467624664305,2.5902591705322267
Jsoup,2,5,normal,0.0,0.0,0.0,0.0
Jsoup,2,1,time,0.0,0.0,2.5913320541381837,2.613740158081055
Jsoup,2,2,time,0.0,0.0,0.0,0.0
Jsoup,2,3,time,0.0,0.0,2.5963505268096925,2.5945931911468505
Jsoup,2,4,time,0.0,0.0,0.0,0.0
Jsoup,2,5,time,1.44744815826416,1.462221050262451,2.5677834510803224,2.5580365657806396
Jsoup,2,1,mem,0.0,0.0,0.0,0.0
Jsoup,2,2,mem,0.0,0.0,2.6384166717529296,2.6388604640960693
Jsoup,2,3,mem,0.0,0.0,2.665709114074707,2.6273401260375975
Jsoup,2,4,mem,0.0,0.0,2.6140489101409914,2.6179250717163085
Jsoup,2,5,mem,0.0,0.0,2.6177487850189207,2.6212103843688963
Jsoup,32,1,normal,2.0389668941497803,2.0416447162628173,3.2603593349456785,3.2498703956604005
Jsoup,32,2,normal,2.097753715515137,2.050990867614746,3.2291035652160645,3.1776278495788572
Jsoup,32,3,normal,2.08667106628418,2.038725662231445,3.219287395477295,3.204146957397461
Jsoup,32,4,normal,2.053934192657471,2.048188591003418,3.1922879219055176,3.2780965328216554
Jsoup,32,5,normal,2.046704149246216,2.0139118671417235,3.1658277988433836,3.2159163475036623
Jsoup,32,1,time,0.0,0.0,0.0,0.0
Jsoup,32,2,time,0.0,0.0,0.0,0.0
Jsoup,32,3,time,0.0,0.0,0.0,0.0
Jsoup,32,4,time,2.0480950355529783,2.0466035842895507,3.214074659347534,3.28191819190979
Jsoup,32,5,time,2.06295108795166,2.0817959308624268,3.204292964935303,3.1923694610595703
Jsoup,32,1,mem,0.0,0.0,0.0,0.0
Jsoup,32,2,mem,2.0753289699554442,2.0598402500152586,3.198339605331421,3.215638303756714
Jsoup,32,3,mem,2.046953248977661,2.0539286136627197,3.202248191833496,3.2142298221588135
Jsoup,32,4,mem,2.0701582431793213,2.031064510345459,3.22214035987854,3.2059980392456056
Jsoup,32,5,mem,0.0,0.0,0.0,0.0
Jsoup,33,1,normal,2.1769482135772704,2.24741153717041,3.2302932739257812,3.1934818267822265
Jsoup,33,2,normal,2.21232590675354,2.2062429428100585,3.2121246814727784,3.23638653755188
Jsoup,33,3,normal,2.2338472843170165,2.1594882011413574,3.215875005722046,3.209271860122681
Jsoup,33,4,normal,2.201244592666626,2.1808698654174803,3.218975305557251,3.195224237442017
Jsoup,33,5,normal,0.0,0.0,0.0,0.0
Jsoup,33,1,time,0.0,0.0,3.3124003410339355,3.300924873352051
Jsoup,33,2,time,0.0,0.0,0.0,0.0
Jsoup,33,3,time,0.0,0.0,0.0,0.0
Jsoup,33,4,time,0.0,0.0,0.0,0.0
Jsoup,33,5,time,0.0,0.0,0.0,0.0
Jsoup,33,1,mem,2.197997045516968,2.1798341274261475,3.199877166748047,3.231843280792236
Jsoup,33,2,mem,0.0,0.0,0.0,0.0
Jsoup,33,3,mem,2.195366382598877,2.2040144920349123,3.203339433670044,3.2123841285705566
Jsoup,33,4,mem,2.1666736602783203,2.176344394683838,3.2133676052093505,3.215018558502197
Jsoup,33,5,mem,0.0,0.0,0.0,0.0
Jsoup,34,1,normal,0.0,0.0,0.0,0.0
Jsoup,34,2,normal,2.234423303604126,2.229314851760864,2.4383399963378904,2.5432373523712157
Jsoup,34,3,normal,2.171862745285034,2.211269474029541,2.474629211425781,2.4971738338470457
Jsoup,34,4,normal,2.197228717803955,2.1858786582946776,2.4533969879150392,2.499382734298706
Jsoup,34,5,normal,0.0,0.0,0.0,0.0
Jsoup,34,1,time,2.1788206100463867,2.181702899932861,2.4464550971984864,2.4490585327148438
Jsoup,34,2,time,0.0,0.0,0.0,0.0
Jsoup,34,3,time,0.0,0.0,0.0,0.0
Jsoup,34,4,time,2.2130775451660156,2.2227009773254394,2.4492822647094727,2.4749804973602294
Jsoup,34,5,time,2.211662530899048,2.162573528289795,2.452703332901001,2.475005626678467
Jsoup,34,1,mem,0.0,0.0,0.0,0.0
Jsoup,34,2,mem,0.0,0.0,0.0,0.0
Jsoup,34,3,mem,2.217896509170532,2.229806900024414,2.444345998764038,2.4739731311798097
Jsoup,34,4,mem,0.0,0.0,0.0,0.0
Jsoup,34,5,mem,2.1984611988067626,2.1942698478698732,2.526119089126587,2.4643470287322997
Jsoup,37,1,normal,2.250472593307495,2.2406028747558593,3.2715994358062743,3.2590298652648926
Jsoup,37,2,normal,2.2402836322784423,2.2531325817108154,3.2595948696136476,3.2703130722045897
Jsoup,37,3,normal,2.238230991363525,2.275096225738525,3.2499032497406004,3.29288854598999
Jsoup,37,4,normal,2.351127815246582,2.3318466663360597,3.281793546676636,3.2944820880889893
Jsoup,37,5,normal,2.2533109188079834,2.2824896812438964,3.309916114807129,3.325388860702515
Jsoup,37,1,time,0.0,0.0,0.0,0.0
Jsoup,37,2,time,2.2430604457855225,2.2491393089294434,3.2917805194854735,3.3026375770568848
Jsoup,37,3,time,0.0,0.0,0.0,0.0
Jsoup,37,4,time,0.0,0.0,3.384360361099243,3.3665927410125733
Jsoup,37,5,time,0.0,0.0,0.0,0.0
Jsoup,37,1,mem,2.2207198619842528,2.245381212234497,3.2868861675262453,3.2564453125
Jsoup,37,2,mem,2.270815706253052,2.2602471351623534,3.2701714515686033,3.2655774116516114
Jsoup,37,3,mem,0.0,0.0,0.0,0.0
Jsoup,37,4,mem,0.0,0.0,0.0,0.0
Jsoup,37,5,mem,2.290596342086792,2.2427483558654786,3.2714850902557373,3.275846576690674
Jsoup,39,1,normal,2.269511032104492,2.283702564239502,3.2573169231414796,3.238764190673828
Jsoup,39,2,normal,0.0,0.0,0.0,0.0
Jsoup,39,3,normal,0.0,0.0,0.0,0.0
Jsoup,39,4,normal,2.246160316467285,2.3616191864013674,3.230504608154297,3.294496774673462
Jsoup,39,5,normal,2.259214925765991,2.3138105392456056,3.2591268539428713,3.257839584350586
Jsoup,39,1,time,0.0,0.0,0.0,0.0
Jsoup,39,2,time,0.0,0.0,3.374276876449585,3.302876377105713
Jsoup,39,3,time,2.2491047859191893,2.3406036853790284,3.3203117847442627,3.259006309509277
Jsoup,39,4,time,0.0,0.0,0.0,0.0
Jsoup,39,5,time,2.2908064842224123,2.2351243019104006,3.315379428863525,3.246282386779785
Jsoup,39,1,mem,0.0,0.0,3.2903213024139406,3.467408275604248
Jsoup,39,2,mem,2.2789869785308836,2.2481212615966797,3.331590509414673,3.229904794692993
Jsoup,39,3,mem,0.0,0.0,3.352711868286133,3.347915029525757
Jsoup,39,4,mem,0.0,0.0,0.0,0.0
Jsoup,39,5,mem,0.0,0.0,0.0,0.0
Jsoup,40,1,normal,0.0,0.0,2.6885427951812746,2.9518252849578857
Jsoup,40,2,normal,2.2385058879852293,2.299058723449707,2.632564926147461,2.5916213035583495
Jsoup,40,3,normal,2.250598192214966,2.3177889823913573,2.5919533729553224,2.575980472564697
Jsoup,40,4,normal,2.2715908527374267,2.320220184326172,2.5992722034454347,2.5855446338653563
Jsoup,40,5,normal,2.2588106632232665,2.299730062484741,2.5778691291809084,2.581941509246826
Jsoup,40,1,time,0.0,0.0,0.0,0.0
Jsoup,40,2,time,2.307909917831421,2.304033946990967,2.5576744556427,2.576415014266968
Jsoup,40,3,time,2.2941987991333006,2.260231781005859,2.5779105186462403,2.594180870056152
Jsoup,40,4,time,0.0,0.0,0.0,0.0
Jsoup,40,5,time,2.2317226409912108,2.2661032676696777,2.5963690280914307,2.574657154083252
Jsoup,40,1,mem,2.32279577255249,2.3180203437805176,2.5724350452423095,2.626526641845703
Jsoup,40,2,mem,0.0,0.0,0.0,0.0
Jsoup,40,3,mem,2.2523306369781495,2.2979355812072755,2.5859230041503904,2.5765384674072265
Jsoup,40,4,mem,2.2680445671081544,2.3273293495178224,2.5754227161407472,2.602002477645874
Jsoup,40,5,mem,0.0,0.0,2.7072826862335204,2.8681740283966066
Jsoup,41,1,normal,2.5431729793548583,2.4785492420196533,3.3025793075561523,3.2517825603485107
Jsoup,41,2,normal,0.0,0.0,0.0,0.0
Jsoup,41,3,normal,2.4782201766967775,2.4405611038208006,3.321886348724365,3.2614534854888917
Jsoup,41,4,normal,2.4976135730743407,2.47725887298584,3.293700647354126,3.2671751499176027
Jsoup,41,5,normal,2.493943691253662,2.51623420715332,3.250132513046265,3.2698092460632324
Jsoup,41,1,time,2.5139716625213624,2.520451307296753,3.2533185958862303,3.2686352252960207
Jsoup,41,2,time,0.0,0.0,0.0,0.0
Jsoup,41,3,time,0.0,0.0,0.0,0.0
Jsoup,41,4,time,2.545329523086548,2.478164052963257,3.345695447921753,3.2646837711334227
Jsoup,41,5,time,2.4861024379730225,2.5022316455841063,3.263837194442749,3.282869815826416
Jsoup,41,1,mem,0.0,0.0,0.0,0.0
Jsoup,41,2,mem,0.0,0.0,0.0,0.0
Jsoup,41,3,mem,2.4735727310180664,2.5064363956451414,3.3118543148040773,3.256396770477295
Jsoup,41,4,mem,2.4775625705718993,2.5047966957092287,3.2156929969787598,3.2486994743347166
Jsoup,41,5,mem,0.0,0.0,3.361592960357666,3.431891345977783
Jsoup,43,1,normal,2.5016431331634523,2.478335475921631,3.2678954124450685,3.306593132019043
Jsoup,43,2,normal,0.0,0.0,3.4605440139770507,3.39005708694458
Jsoup,43,3,normal,2.509295177459717,2.4876412391662597,3.3649627208709716,3.2612750053405763
Jsoup,43,4,normal,2.6953732490539553,2.4743655204772947,0.0,0.0
Jsoup,43,5,normal,2.4705405235290527,2.505676794052124,0.0,0.0
Jsoup,43,1,time,0.0,0.0,3.453764247894287,3.3880425930023192
Jsoup,43,2,time,0.0,0.0,0.0,0.0
Jsoup,43,3,time,0.0,0.0,3.384408187866211,3.414558839797974
Jsoup,43,4,time,2.4684995651245116,2.488620090484619,3.36159610748291,3.2991021633148194
Jsoup,43,5,time,0.0,0.0,0.0,0.0
Jsoup,43,1,mem,2.457342290878296,2.4715223789215086,0.0,0.0
Jsoup,43,2,mem,2.4548821449279785,2.4642231464385986,3.250539445877075,3.2834330081939695
Jsoup,43,3,mem,2.4720592975616453,2.520657253265381,3.293905735015869,3.26013069152832
Jsoup,43,4,mem,2.5347342014312746,2.442335510253906,3.2683295249938964,3.2908114910125734
Jsoup,43,5,mem,0.0,0.0,0.0,0.0
Jsoup,45,1,normal,2.554650640487671,2.4770079135894774,0.0,0.0
Jsoup,45,2,normal,2.4281841278076173,2.465210723876953,3.245433807373047,3.194158363342285
Jsoup,45,3,normal,2.4295058250427246,2.439733552932739,3.1394081115722656,3.183223533630371
Jsoup,45,4,normal,2.4649784088134767,2.4318504333496094,0.0,0.0
Jsoup,45,5,normal,2.505466938018799,2.451752805709839,3.216673755645752,3.161447620391846
Jsoup,45,1,time,2.458758544921875,2.456213092803955,0.0,0.0
Jsoup,45,2,time,2.455516290664673,2.4119359970092775,0.0,0.0
Jsoup,45,3,time,2.443930196762085,2.4550657272338867,0.0,0.0
Jsoup,45,4,time,2.499430704116821,2.470346784591675,3.207279682159424,3.2109140396118163
Jsoup,45,5,time,2.4445592880249025,2.4809229373931885,0.0,0.0
Jsoup,45,1,mem,2.428815221786499,2.488828659057617,3.189621925354004,3.2221423149108888
Jsoup,45,2,mem,2.4727492332458496,2.453776454925537,3.146290922164917,3.194647121429443
Jsoup,45,3,mem,2.475436973571777,2.495264196395874,0.0,0.0
Jsoup,45,4,mem,2.4448153495788576,2.4433419704437256,3.2039003372192383,3.1667932987213137
Jsoup,45,5,mem,2.5012442111968993,2.4587921142578124,3.20672812461853,3.2674450874328613
Jsoup,46,1,normal,2.5358582019805906,2.468088483810425,2.6531635761260985,2.654474306106567
Jsoup,46,2,normal,2.474349308013916,2.438483190536499,2.692919921875,2.6678869247436525
Jsoup,46,3,normal,2.4721772193908693,2.4389050960540772,2.661744546890259,2.663890504837036
